,Name,Lat,Lon,Numer_of_Guests,Price_per_night,Accommodation_Type,Star,labels,price_group,Final_Arrondissement,address
10373,Home-like studio in the 18th arrondissement,48.89747,2.36044,2,53,Entire Place,4.5,12,2,18,"Mairie de Paris - Mission tramway, Voie CD/18, Quartier de la Chapelle, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10374,Studio / Appartement in Paris close to Montmatre,48.88911,2.35494,2,53,Entire Place,4.5,12,2,18,"Rue Maxime Lisbonne, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10375,Studio avec magnifique vue sur tout Paris,48.87992,2.34613,2,92,Entire Place,4.5,12,2,9,"Point de Mire, Rue Marguerite de Rochechouart, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
10377,Charmant Studio tout Confort Montmartre toitsParis,48.88931,2.35871,2,65,Entire Place,4.5,12,2,18,"6, Rue Doudeauville, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10378,Studio in Montmartre/Sacré Coeur,48.88556,2.33676,2,65,Entire Place,4.5,12,2,18,"38, Rue des Abbesses, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10379,Logement entier -sans accès cuisine-,48.88464,2.33936,2,63,Entire Place,4.5,12,2,18,"Héritage par Laulhère, 7, Rue la Vieuville, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10380,STUDIO AVEC VUE sur Sacré Coeur !,48.88147,2.33651,2,78,Entire Place,4.5,12,2,9,"Carrefour City, Rue Jean-Baptiste Pigalle, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
10381,Studio Sacré Cœur - Ramey - Château Rouge - Barbes,48.88571,2.34964,2,66,Entire Place,4.5,12,2,18,"Boulevard Barbès, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10382,2 rooms APT Central at 6 min by walk Montmatre,48.8878,2.3546,2,77,Entire Place,4.5,12,2,18,"17, 17 bis, Rue de Laghouat, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10383,Sweet nest in Montmartre,48.89399,2.34388,2,79,Entire Place,4.5,12,2,18,"19, Rue Sainte-Isaure, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10384,Studio quartier Montmartre Jules Joffrin .,48.89234,2.34831,2,66,Entire Place,4.5,12,2,18,"13, Boulevard Ornano, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10385,Appartement Jules Joffrin / Sacré Coeur,48.89319,2.34253,2,75,Entire Place,4.5,12,2,18,"62, Rue Duhesme, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10386,STUDIO CHARMANT ET LUMINEUX - ABBESSES/MONTMARTRE,48.88592,2.33885,2,66,Entire Place,4.5,12,2,18,"42, Rue Berthe, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10387,Paris : appartement tout confort avec vue dégagée,48.88593,2.35761,2,67,Entire Place,4.5,12,2,18,"Rue Jean François Lépine, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10388,"Appartement Paris,proche Montmartre",48.89246,2.34633,2,78,Entire Place,4.5,12,2,18,"Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10389,Mignonnette,48.88978,2.3478,2,79,Entire Place,4.5,12,2,18,"12 A, Passage Ramey, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10391,Lovely Studio Montmartre,48.89015,2.34411,2,75,Entire Place,4.5,12,2,18,"10, Rue du Baigneur, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10392,Paris Métro Marcadet/ Gare du Nord+ Gare de l’Est,48.89048,2.3498,2,78,Entire Place,4.5,12,2,18,"Banque Populaire, 86, Boulevard Barbès, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10394,Superbe appart cocooning,48.89415,2.34884,2,77,Entire Place,4.5,12,2,18,"Globus Star, Rue du Simplon, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10396,"2 pièces, calme, proche Montmartre._x000D_
Confort.",48.89366,2.33969,2,69,Entire Place,4.5,12,2,18,"8, Rue Calmels, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10397,MyPlace@Paris,48.8953,2.34823,2,75,Entire Place,4.5,12,2,18,"14, Rue Neuve de la Chardonniere, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10398,Studio 20 M2 5 Mn de (Sacré cœur),48.89254,2.33651,2,75,Entire Place,4.5,12,2,18,"Rue Montcalm, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10401,Parisian 35 sqm flat at the foot of Montmartre,48.88725,2.34412,2,75,Entire Place,4.5,12,2,18,"Maison d'accueil Ephrem, Rue du Chevalier de la Barre, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10402,"? Cocon zen, calme & lumineux / Montmartre ?",48.89262,2.341,2,63,Entire Place,4.5,12,2,18,"10, Rue des Cloÿs, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10403,The Cosy Ruche,48.88841,2.35277,2,81,Entire Place,4.5,12,2,18,"Laverie Libre-Service, Rue Doudeauville, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10404,GuestReady - Quaint Apartment with Rooftop views of Montmarte,48.88371,2.34059,2,83,Entire Place,4.5,12,2,18,"École Maternelle Orsel, 56, Rue d'Orsel, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10405,GuestReady - Great Studio near Exhibition Parc/Porte Versailles,48.88777,2.35558,2,83,Entire Place,4.5,12,2,18,"9, Rue de Laghouat, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10406,Paris : cocon à Jules Joffrin,48.89422,2.34638,2,96,Entire Place,4.5,12,2,18,"Le Costa Rica, Rue Joseph Dijon, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10407,Cosy studio in a vibrant area in Montmartre,48.891,2.34,2,95,Entire Place,4.5,12,2,18,"Francœur - Marcadet, Rue Francœur, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10408,Petit cocon bohème au pied du Sacré Cœur,48.8792,2.34242,2,95,Entire Place,4.5,12,2,9,"Collège Paul Gauguin, 35, Rue Milton, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
10409,Touristique au coeur de Montmartre,48.88468,2.34033,2,95,Entire Place,4.5,12,2,18,"Marcello, 20, Rue la Vieuville, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10410,Studio moderne et design proche SACRE COEUR,48.89029,2.33996,2,75,Entire Place,4.5,12,2,18,"4, Rue Darwin, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10412,Deux pièces lumineux à Montmartre,48.89294,2.33815,2,59,Entire Place,4.5,12,2,18,"43, Rue des Cloÿs, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10413,"Studio, near Le Moulin Rouge and Montmartre",48.88156,2.33591,2,59,Entire Place,4.5,12,2,9,"Pile ou Face, Rue de Douai, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
10414,Charmant studio 30m2 au coeur de Montmartre,48.88349,2.34075,2,60,Entire Place,4.5,12,2,18,"École Maternelle Orsel, 56, Rue d'Orsel, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10415,COZY FLAT IN MONTMARTRE,48.89694,2.34576,2,60,Entire Place,4.5,12,2,18,"Opticlair, Boulevard Ornano, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10416,Beau 2 pièces à 5 min de Montmartre,48.88688,2.34723,2,60,Entire Place,4.5,12,2,18,"4, Rue Muller, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10417,Cocon Montmartre,48.88523,2.33943,2,60,Entire Place,4.5,12,2,18,"Shinya Pain, 41, Rue des Trois Frères, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10418,Appartement Montmartre / Sacré Coeur / Pigalle/18e,48.88607,2.34801,2,60,Entire Place,4.5,12,2,18,"17, Rue Christiani, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10419,RENOVATED STUDIO PARIS 10 (MOBILITY LEASE),48.87971,2.35057,2,60,Entire Place,4.5,12,2,10,"24, Rue de Belzunce, Quartier Saint-Vincent-de-Paul, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France"
10420,Montmartre vu depuis Jules Joffrin !,48.89045,2.34484,2,81,Entire Place,4.5,12,2,18,"Cité Hermel, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10421,COSY AU COEUR DE MONTMARTE,48.88774,2.33638,2,51,Entire Place,4.5,12,2,18,"Moulin de la Galette, Rue Lepic, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10422,Beau Studio à Montmartre,48.88964,2.3479,2,52,Entire Place,4.5,12,2,18,"Police nationale, Rue de Clignancourt, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10425,Beau studio dans le beau quartier Montmartre,48.88853,2.34899,2,51,Entire Place,4.5,12,2,18,"96, Rue Doudeauville, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10426,Bel appt COSY pour 2 proche MONTMARTRE,48.883,2.345,2,91,Entire Place,4.5,12,2,9,"Anvers, Boulevard Marguerite de Rochechouart, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
10427,Nice studio close to  Montmartre,48.89319,2.33784,2,69,Entire Place,4.5,12,2,18,"29, Rue Montcalm, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10429,Studio cozy paris 9 ème / entièrement équipé,48.87991,2.34318,2,70,Entire Place,4.5,12,2,9,"André Navellou, Rue Condorcet, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
10430,"Lovely flat in Montmartre_x000D_
7511801435387",48.89093,2.34823,2,70,Entire Place,4.5,12,2,18,"Lesly Afro, 16, Rue Simart, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10431,Appartement 2 pièces au pied de Montmartre,48.89329,2.34428,2,72,Entire Place,4.5,12,2,18,"10, Rue Sainte-Isaure, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10432,Peaceful Oasis in the Montmartre,48.894,2.35,2,70,Entire Place,4.5,12,2,18,"30, Rue du Simplon, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10433,WONDERFUL FLAT IN MONTMARTRE,48.8952,2.34767,2,70,Entire Place,4.5,12,2,18,"17 bis, Rue du Roi d'Alger, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10434,Appartement Paris : 18ème arrondissement,48.89511,2.33746,2,70,Entire Place,4.5,12,2,18,"124, Rue Damrémont, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10435,Lovely flat in awesome Montmartre !,48.89281,2.34853,2,71,Entire Place,4.5,12,2,18,"17, Boulevard Ornano, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10436,Charming at Montmartre & rue Lepic- mobility lease,48.88408,2.33478,2,70,Entire Place,4.5,12,2,18,"Villa des Platanes, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10437,Cosy apartment in Montmartre,48.89296,2.33719,2,68,Entire Place,4.5,12,2,18,"23, Rue Montcalm, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10439,?10' walk MONTMARTRE? cosy 1 bedroom flat (??????),48.89091,2.35163,2,91,Entire Place,4.5,12,2,18,"72, Rue des Poissonniers, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10440,Bright and cosy studio in Montmartre,48.88878,2.33971,2,80,Entire Place,4.5,12,2,18,"Claude Pinoteau, Rue Saint-Vincent, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10441,Paris : grand studio à Montmartre,48.88605,2.3451,2,81,Entire Place,4.5,12,2,18,"24, Rue André del Sarte, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10442,Joli studio au pied de Montmartre,48.88327,2.34222,2,79,Entire Place,4.5,12,2,18,"Bijou, Place Charles Dullin, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10443,MONTMARTRE CHARMING APPARTMENT,48.88791,2.33585,2,100,Entire Place,4.5,12,2,18,"Voie E/18, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10444,Studio typique Montmartre 5 min a pied Sacre Cœur,48.88677,2.33488,2,100,Entire Place,4.5,12,2,18,"Gymnase Durantin, Rue Durantin, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10445,Charmant studio BUTTE MONTMARTRE SACRÉ COEUR !,48.88626,2.34617,2,100,Entire Place,4.5,12,2,18,"11, Rue Muller, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10446,Appartement parisien à 10 minutes de Sacré-Coeur,48.88569,2.35224,2,90,Entire Place,4.5,12,2,18,"31, Rue Polonceau, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10447,Appartement de charme à deux pas du sacré Coeur !,48.88692,2.35543,2,100,Entire Place,4.5,12,2,18,"15, 17, Rue Affre, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10448,Joli studio au cœur de Montmartre,48.88623,2.34464,2,90,Entire Place,4.5,12,2,18,"PA644 trois invaders avant escaliers, Rue Maurice Utrillo, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10449,??Charming apartment for 4p in Montmartre??,48.89061,2.33418,2,90,Entire Place,4.5,12,2,18,"114 bis, Rue Lamarck, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10450,Our Lovely Appartment in the Heart of Paris,48.88401,2.34739,2,90,Entire Place,4.5,12,2,18,"Hôtel Montmartre Clignancourt, Rue de Clignancourt, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
10452,Studio sympathique.,48.87411,2.39063,2,58,Entire Place,4.5,13,2,20,"11, Rue Levert, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France"
10453,UN LOFT A PARIS BELLEVILLE,48.87456,2.38532,2,97,Entire Place,4.5,13,2,19,"Enfance et Famille, Rue Mélingue, Quartier du Combat, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France"
10454,1 Bed next to Park and Paris centre,48.87984,2.38515,2,99,Entire Place,4.5,13,2,19,"Pavillon Wepler, Avenue de la Cascade, Quartier du Combat, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France"
10457,Les hauteurs de Paris,48.86988,2.39853,2,93,Entire Place,4.5,13,2,20,"École maternelle Pelleport, Rue Pelleport, Quartier du Père-Lachaise, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France"
10458,2 persons flat in the center of paris,48.87412,2.38792,2,65,Entire Place,4.5,13,2,20,"5, Rue Jean-Baptiste Dumay, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France"
10459,Lumineux et agréable appartement Jourdain,48.87316,2.38955,2,67,Entire Place,4.5,13,2,20,"École élémentaire Levert, Rue Levert, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France"
10460,Charming Parisian Studio,48.8759,2.38957,2,66,Entire Place,4.5,13,2,19,"4 bis, Rue de Palestine, Quartier d'Amérique, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France"
10461,Cozy studio with a green view in Paris,48.87074,2.38972,2,66,Entire Place,4.5,13,2,20,"34, Rue de la Mare, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France"
10462,Appartement de charme quartier Belleville,48.87608,2.39216,2,78,Entire Place,4.5,13,2,19,"4, Rue des Fêtes, Quartier d'Amérique, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France"
